tenure_months,monthly_usage,support_tickets,plan,churn
3,45.904215456278145,1,basic,0
16,56.077818513253455,1,pro,0
30,63.704878282501866,1,basic,0
42,65.0695336570029,0,basic,0
30,60.4393642798522,0,pro,0
4,71.82921545026913,1,enterprise,0
47,72.2994925752125,0,basic,0
8,52.963473330669906,2,basic,0
55,61.510064849918976,1,enterprise,0
46,40.321210538564955,2,pro,0
10,66.90224833854828,2,basic,0
38,25.000247843167212,3,enterprise,0
53,23.15858481113329,0,basic,0
12,35.74692408754582,0,basic,1
11,61.14965908977865,2,basic,1
57,39.52987044119021,1,basic,1
35,44.75085963972405,0,basic,0
59,76.24118838151588,2,basic,0
1,84.05811896602548,0,enterprise,0
26,94.9725970235643,1,basic,0
50,73.83647971847977,1,basic,0
26,65.1745303629284,0,enterprise,0
25,62.42578295810343,0,basic,0
9,30.53928627421751,2,basic,0
13,55.13546647123924,2,basic,0
11,49.946753400954115,2,pro,0
56,73.19273258471107,0,pro,0
25,62.93256465407343,3,basic,0
6,33.58469186636166,0,enterprise,0
54,46.232748663531936,1,basic,0
21,62.90870220104334,1,enterprise,0
26,55.55508364431579,2,pro,0
28,39.7811459268932,3,pro,0
38,69.01408561954915,0,basic,0
16,14.388215712535668,0,basic,0
29,62.95901280090841,2,pro,0
22,34.47348474469988,1,pro,0
56,21.9293205185202,1,pro,0
50,,0,pro,0
33,73.64523652804981,1,pro,0
12,19.512926699351635,0,basic,0
39,47.286749064609616,3,pro,0
33,50.60023361608955,1,pro,0
12,41.58030248547603,1,basic,0
13,42.23859007118731,0,enterprise,0
21,47.974629696364836,0,basic,0
37,54.354465874373645,1,basic,0
6,79.34019620468223,4,enterprise,0
15,0.0,1,basic,0
54,55.29790853224032,2,basic,0
19,67.90521229599588,1,basic,0
53,15.346780982210426,0,basic,0
32,62.72010679291769,0,pro,0
14,69.42163155804101,0,pro,0
15,42.11717471915321,2,enterprise,0
29,55.17793835604288,0,enterprise,0
44,38.352461709344794,2,basic,0
12,25.41578993839963,2,enterprise,0
14,39.272511984542966,0,pro,0
10,36.46140983171864,1,basic,0
50,68.68250895409953,1,basic,0
23,37.406088599699416,1,pro,0
42,63.311050051725715,1,basic,0
25,67.81830563256253,2,basic,0
8,73.80711290453507,2,basic,0
26,50.99020310186119,0,enterprise,0
31,60.283196058657474,0,enterprise,0
41,34.46795971753937,2,basic,0
4,29.9097728808751,0,pro,0
10,81.8817878820916,0,enterprise,0
11,71.46591134938004,3,enterprise,0
39,29.904014392091213,1,basic,0
19,32.96560257571049,5,pro,0
33,84.27699030198745,0,pro,0
42,56.15845966817743,0,enterprise,0
43,73.65922295830494,1,basic,0
37,80.03140575799486,1,basic,0
22,47.32886690380603,1,basic,0
32,68.54789500486422,1,pro,0
14,27.07331934695812,2,pro,0
11,49.56601170390944,1,enterprise,0
56,66.17338424410062,1,basic,0
18,77.88151279998849,3,basic,0
3,50.56415621031774,0,basic,0
41,61.00619498494293,3,basic,0
55,33.67710946322313,1,basic,0
29,68.67015577295922,1,pro,0
37,24.20860500376364,1,basic,0
20,43.26638904478197,1,enterprise,0
18,47.364724474561186,1,pro,0
5,31.714191044136406,0,basic,0
7,38.176572597142155,0,basic,0
3,43.961374239292184,0,pro,0
12,69.15798537434294,1,basic,0
55,62.742704899789445,0,enterprise,0
58,56.99134528296349,1,basic,0
25,57.38531038663379,0,pro,0
30,57.925332307414884,1,pro,0
53,31.231807174553566,0,basic,0
34,43.53266527694737,0,pro,0
15,45.69128944940714,1,basic,0
38,65.12601760377598,1,pro,0
35,56.369486968563436,1,pro,0
19,61.03440672462728,1,enterprise,0
16,26.826508774808953,2,basic,0
58,81.54440405891862,0,pro,0
53,37.39881877737498,3,pro,0
5,30.463705143958386,0,pro,0
14,50.69816174482999,1,pro,0
34,55.345977139807424,1,basic,0
33,46.0160703727295,1,basic,0
5,79.13092138286643,0,pro,1
58,38.90448749694291,0,enterprise,0
14,40.34686807645666,1,basic,0
44,23.43922342552098,0,pro,0
57,75.6976163238134,1,basic,0
33,42.60576390958864,1,pro,0
42,41.86833453962811,0,basic,0
22,13.518241539548427,0,pro,0
1,,1,basic,0
32,39.049187745484645,1,basic,0
27,57.16868306453767,2,pro,0
1,67.74453597285108,2,enterprise,0
51,71.68191481766094,2,basic,0
8,34.73094203932106,0,basic,0
45,53.823364502741356,0,basic,0
17,79.83774512969464,2,basic,0
3,62.347694228014014,2,pro,0
3,66.31974251221497,0,pro,0
48,75.58085542988547,1,basic,0
15,61.124677049031725,0,basic,0
45,,2,basic,0
25,100.73288242863993,1,basic,0
59,21.442868961260277,2,pro,0
51,55.419216993002195,0,basic,0
59,64.21487642789856,2,basic,0
55,53.425370692135886,1,pro,0
7,51.40348438933724,2,pro,0
2,43.549402909550395,1,basic,0
14,73.1398917596313,1,enterprise,0
28,15.696701246904816,2,basic,0
45,28.629681426574365,0,enterprise,0
41,23.36906819233225,1,basic,0
24,37.179977960898746,0,pro,0
45,40.03697217836924,1,pro,0
20,58.02163558516397,2,basic,0
10,70.54519719738853,2,pro,0
44,34.36423613067535,0,enterprise,0
1,51.611471277131955,1,basic,0
33,92.28468909261301,0,pro,0
15,66.4715280936098,1,pro,0
52,19.372202412377348,1,basic,0
19,65.80581476705511,0,pro,0
38,52.815697129749466,2,basic,0
12,52.11149618010526,2,pro,0
58,58.14298764735662,1,pro,0
14,67.78365984750745,0,enterprise,0
41,56.96484782553275,0,basic,0
40,71.03130288412498,1,pro,0
56,58.279882325057095,1,pro,0
14,68.97034663939678,1,basic,0
17,62.395743826260436,2,enterprise,0
12,33.924354980629474,2,basic,1
48,21.496296915682855,0,enterprise,0
16,88.63360310120501,0,basic,0
44,33.962361533124486,1,pro,0
27,29.45568290132638,2,pro,0
51,71.70720515774627,0,basic,0
12,73.25811986009788,2,basic,0
30,47.458795958396976,1,basic,0
30,76.6870946381712,1,basic,0
5,40.44661721582488,1,basic,0
56,43.425006434109726,0,basic,0
24,23.80869317791987,1,basic,0
49,91.75956036025227,0,basic,0
30,53.438038967860656,2,pro,0
45,65.52641441739743,3,basic,0
37,19.32206836257379,1,basic,0
56,61.02228210789281,1,pro,0
5,15.4736216937833,0,enterprise,0
55,37.94616618820971,0,pro,0
56,64.86105438455135,2,enterprise,0
33,80.13107686030172,0,basic,0
43,83.54136534907647,0,basic,0
41,50.881136486266044,0,basic,0
42,25.641977991068224,1,pro,0
21,59.1977853899793,1,pro,0
38,42.76940495984829,1,basic,0
32,66.21850522526583,0,basic,0
44,61.42392485390385,1,pro,0
55,86.70027412568453,3,pro,0
7,64.6546112717919,0,enterprise,0
30,49.11617318151051,1,basic,0
4,61.19655198864437,1,pro,0
25,45.9621511560061,0,basic,0
3,42.63961970225286,0,pro,1
39,40.243303825260895,1,enterprise,0
25,47.048328589982006,2,enterprise,0
28,39.45259419380434,1,pro,0
49,52.52804462691784,1,pro,0
6,21.996556726703993,2,enterprise,0
33,42.25543187269451,0,pro,0
23,63.270799520759475,2,enterprise,0
19,36.04126485101068,1,basic,0
9,31.08234572730928,0,enterprise,0
6,87.16668850794301,1,pro,0
54,40.9969253593997,1,basic,0
8,86.30004510374978,1,basic,0
44,49.899218109121804,3,enterprise,0
19,61.31737374191668,0,enterprise,0
26,68.92994454350826,3,basic,0
38,38.56632103433356,1,pro,0
5,35.611665847198964,1,basic,0
13,52.994200001028844,1,pro,0
7,50.09586881149661,2,basic,0
2,66.38253409520094,1,basic,0
16,41.82682997444342,0,pro,0
21,38.10212039776678,1,basic,0
31,55.918283763059236,0,pro,0
28,36.431461547836776,1,basic,0
7,32.880734676181966,0,basic,1
19,56.99948448528697,2,basic,1
22,43.19323878386677,1,basic,0
11,24.535035244635562,0,pro,1
11,,1,enterprise,0
22,46.45149756286054,3,basic,0
7,6.249277353324231,0,pro,0
6,35.634220517045314,0,pro,0
8,70.71601160654932,1,pro,0
40,50.847870256404406,1,basic,0
8,37.26280536085259,0,basic,0
19,55.03268923533891,0,pro,0
50,37.2987882556281,2,basic,0
52,43.55870725218491,2,pro,0
11,58.16571105374713,2,basic,0
50,31.4948387210992,0,basic,0
7,86.67119072360947,3,basic,0
30,0.0,1,pro,0
50,19.547053844689394,0,pro,0
22,68.31878290849497,1,enterprise,0
57,57.19508408949929,0,pro,0
29,88.03461158612569,1,basic,0
44,63.62162028250232,0,pro,0
51,73.20018721642653,1,pro,0
5,64.26025232364398,0,basic,0
12,46.98186289488232,0,enterprise,0
8,14.979199920347327,2,basic,0
27,45.10833151135993,1,pro,0
9,59.44893291865746,1,basic,0
30,55.85219609850677,1,basic,0
6,32.45866617869724,2,basic,1
32,69.81094002910771,1,pro,0
29,42.45354218796186,0,basic,0
49,31.081767739617987,1,basic,0
4,52.2596976903327,0,pro,0
21,49.60058195344087,4,enterprise,0
47,27.34805189608413,1,basic,0
57,31.51871844830556,0,enterprise,0
25,54.147468318172656,2,pro,0
32,85.97519691038363,3,basic,0
12,1.2853138727081301,1,pro,0
32,2.732533308008094,1,basic,0
6,36.57277593169186,1,basic,0
7,41.96246465556521,0,basic,0
34,66.68766437929551,1,basic,0
30,18.330654884031826,1,enterprise,0
46,56.15688783407219,0,enterprise,0
1,57.46288056061801,0,basic,0
35,68.73491333012946,1,enterprise,0
35,38.40791260165863,1,pro,0
15,34.80435120007798,2,basic,0
30,46.14134323153833,0,basic,0
48,40.4479817890343,0,basic,0
11,40.850304260734916,1,basic,0
31,41.04785697174073,1,basic,0
41,65.39057302164169,0,basic,0
35,46.090018020644415,0,basic,0
38,47.252354071850796,1,basic,0
54,63.19628280667127,0,pro,0
50,45.86263940263662,1,basic,0
40,55.86883513511085,1,basic,0
54,21.941697913699368,1,pro,0
7,53.06344289157859,1,pro,0
52,52.247125828684176,2,pro,0
41,38.843196289210226,1,basic,0
13,,1,pro,0
18,34.90210533870257,0,pro,0
49,74.65000315686413,1,basic,0
47,48.71455136872379,2,basic,0
1,37.53699084122272,0,basic,0
34,38.60539421736155,1,pro,0
29,32.38680477674323,1,basic,0
32,55.53622200364658,0,pro,0
51,54.05049916708646,0,pro,0
9,35.1083929522553,1,basic,0
58,36.63680261322706,1,pro,0
2,56.303838763609235,2,basic,0
48,28.31463525244768,2,basic,1
58,79.82216310986365,0,enterprise,0
19,53.46909795920603,0,basic,0
2,40.14492544344002,2,pro,0
48,55.74086575212777,0,pro,0
4,14.860593584255042,0,basic,0
6,61.6794655686228,0,basic,1
28,38.956389111253756,0,enterprise,0
10,69.5892819660459,0,pro,0
56,68.16277232162211,0,basic,0
53,35.26470590497219,1,enterprise,0
32,79.69174480827112,0,basic,0
54,44.89926014930741,2,pro,0
59,45.23467454863766,0,basic,0
45,71.67477481398691,1,enterprise,0
43,69.78779275665997,2,pro,0
46,38.45040135765903,1,pro,0
49,54.389048508788775,1,enterprise,0
44,39.14386102756214,0,basic,0
49,32.5544023776718,1,pro,0
8,37.44980555296502,0,pro,0
56,58.41439067915292,0,basic,0
54,15.15425618027762,1,enterprise,0
58,55.317277289069224,1,pro,0
3,34.86166144601718,1,basic,0
20,45.08943621139485,0,pro,0
29,74.79915097070875,0,pro,0
42,59.183214370091775,2,pro,0
6,43.21141191331682,1,pro,0
30,85.58489037743718,1,pro,0
48,19.31585231316371,0,basic,0
58,51.32888423702111,1,basic,0
22,69.11072705232169,1,pro,0
35,24.312926406399626,0,pro,0
49,59.73759613034616,0,basic,0
24,45.4586782603119,4,enterprise,0
36,82.60105145324965,1,pro,0
2,67.5833544238216,0,basic,0
32,61.3120354806082,1,basic,0
44,20.739611242408593,2,enterprise,0
43,44.97650629888539,1,basic,0
1,83.06162639520348,2,basic,0
15,66.1440671174428,1,enterprise,0
39,36.32872806081842,0,basic,0
35,46.171997005747194,0,basic,0
16,15.011787456558523,1,pro,0
47,52.68286020964827,0,pro,0
40,30.523107513068098,1,basic,1
7,21.96315261843744,1,basic,0
59,30.524511388845777,0,enterprise,0
7,65.45704427424819,3,pro,0
21,19.60326632586355,1,enterprise,0
59,0.0,3,pro,0
33,92.23700316520134,1,pro,0
14,41.04922870828145,0,pro,0
33,40.985019398685715,2,enterprise,0
18,27.1182136169466,1,pro,0
10,72.87116884973398,0,pro,0
7,63.52959822444525,1,basic,0
44,,1,basic,0
3,59.38204918299101,0,basic,0
42,67.87950672564504,0,basic,1
14,58.43807820805552,0,basic,0
46,46.52709329519404,1,pro,0
17,70.13661328966359,1,enterprise,0
14,54.75645776836688,1,enterprise,0
49,39.28496169804063,1,pro,0
4,57.01179973217623,1,basic,0
34,11.922887451629478,3,pro,0
24,52.902806190096825,1,basic,0
10,36.67434847973317,2,basic,0
7,20.343491513104347,3,basic,1
50,61.477048459133464,2,basic,0
17,89.39777412875826,2,pro,0
44,74.938041433732,0,basic,0
2,62.12775746972062,1,basic,0
36,34.76868837333369,1,pro,0
24,22.092772006145434,0,basic,0
13,43.2781899521519,0,pro,0
22,36.48537906490979,3,enterprise,0
4,54.66767651412433,1,basic,0
20,84.34656337444505,3,basic,0
22,66.51815448673483,1,basic,0
23,57.291543265715575,1,pro,0
15,57.897284969407934,1,pro,0
3,19.844247612291465,1,pro,0
46,64.51169916673828,3,enterprise,0
26,53.92344371091748,3,basic,0
48,35.67258449779776,1,basic,0
39,48.81657762780665,1,pro,0
55,46.22840150447474,4,basic,0
20,62.202334104395206,1,basic,0
4,40.51828014459514,2,pro,0
34,72.68080529862837,0,enterprise,0
3,,1,pro,0
48,40.700430736090354,2,basic,0
55,78.23634755386891,1,pro,0
31,47.12455083431566,0,basic,0
53,50.35706381788506,3,basic,0
55,29.384958575430137,0,pro,0
42,73.7219646696249,1,pro,0
46,49.76830630488576,2,basic,0
57,61.35114578488211,0,basic,0
33,44.77008291973429,1,enterprise,0
6,55.901211417959736,0,basic,0
5,24.969004059195647,1,pro,0
25,41.29359617155828,1,basic,0
28,25.005932518078676,1,basic,0
56,44.012604789163795,2,basic,0
3,64.98907638900882,2,basic,0
22,40.137400754746054,1,basic,0
57,48.69470738366664,0,basic,0
26,54.10950631533527,0,pro,0
3,83.33777495451933,2,basic,0
36,66.38661026945745,2,pro,0
13,17.835659357895857,0,enterprise,0
14,76.83654676454972,0,enterprise,0
11,16.696404653888166,1,basic,0
30,20.6955420466903,1,pro,0
51,54.266898436210965,0,pro,0
42,81.06910499405214,1,enterprise,0
54,34.17645604049768,1,pro,0
56,25.997023552828487,0,enterprise,0
43,43.40240723148279,0,basic,0
12,53.07059280767281,1,basic,0
51,76.7616741901511,3,basic,0
2,51.330391482484515,1,basic,0
16,42.08021325553574,0,basic,0
54,41.549340127349005,0,basic,0
53,52.434001095055486,1,basic,0
14,59.251683129464034,0,basic,0
6,30.014775009562513,1,basic,0
54,45.929494261575364,1,basic,0
19,,0,pro,0
18,93.70089159336511,1,pro,0
51,59.10035751279651,2,basic,0
46,5.462770323866756,0,pro,0
41,38.073393941196514,3,pro,0
26,,0,basic,0
56,42.7917300403026,1,basic,0
55,72.95908642134634,1,basic,0
51,44.390410477668034,0,pro,0
57,60.23133516691787,0,basic,0
13,59.246752494955956,0,basic,0
33,40.50353914872354,1,pro,0
25,39.20268907084843,1,enterprise,0
49,42.46103827452114,0,pro,0
59,27.860344674632316,0,basic,0
45,50.420431703244155,4,pro,0
42,35.90975228947371,0,basic,0
49,49.55872201479762,1,pro,0
47,28.303116020108586,1,pro,0
30,81.43560615321604,1,basic,0
5,59.96722245891393,1,basic,0
24,76.97915106993841,1,enterprise,0
57,36.95684071619109,1,basic,0
15,42.24776691791616,1,basic,0
33,59.26216116617145,2,pro,0
44,56.49373944282548,0,basic,0
10,55.80564587894122,1,basic,0
54,65.69936786022264,0,basic,0
34,59.57143686889677,0,pro,0
37,72.43062628994788,0,enterprise,0
55,39.21947969847783,2,pro,0
34,69.59604475217961,1,pro,0
33,0.0,2,pro,0
2,56.11341769248591,0,basic,0
59,44.669250128436644,0,basic,0
1,39.98034908116061,2,pro,0
55,49.310986646291454,1,pro,0
45,47.70723757233586,0,basic,0
30,57.25096825908893,3,pro,0
7,29.558571871025876,4,basic,0
58,37.744857330676986,1,pro,0
26,57.102028042919784,3,enterprise,0
46,39.39204117050903,2,pro,0
21,41.26424219678242,0,enterprise,0
16,60.011511591979136,1,pro,0
30,53.665382677343906,1,pro,0
6,38.617037860639094,0,pro,0
10,34.12845447833482,1,pro,0
2,60.29774025470869,0,enterprise,0
46,64.72457062680897,1,pro,0
31,61.961864154133586,1,pro,0
27,59.91239968138251,2,pro,0
45,44.05542526347351,0,pro,0
24,33.52529504901271,1,pro,0
8,48.255157449581034,0,basic,0
38,46.493703608534744,0,basic,0
12,37.17111730224745,0,pro,0
31,54.36456365121948,0,enterprise,0
58,106.68382589073157,2,pro,0
27,39.54485543603078,0,pro,0
48,42.64942786247824,1,basic,0
43,63.51031872616413,3,pro,0
20,35.149500427683726,1,basic,0
15,41.17321917719529,2,pro,0
56,40.85276750914128,0,basic,0
36,48.19416196962908,0,basic,0
29,65.59965302802283,1,enterprise,0
33,59.88803114347233,1,basic,0
15,21.232326809473,1,basic,0
40,43.08747123016912,3,enterprise,0
21,29.74367906396442,0,basic,0
42,55.611339039850144,1,basic,0
17,39.67260159895405,1,pro,0
28,70.49570715215603,1,pro,0
42,87.44291969423969,1,pro,1
9,43.4172512091877,0,basic,0
23,53.10273120840727,0,pro,0
4,64.49531848644584,3,enterprise,0
35,35.85555546366922,0,basic,0
36,20.44505107097388,1,pro,0
37,58.72848236528763,1,enterprise,0
33,55.42551700479777,0,pro,0
30,12.247907073018297,1,enterprise,0
37,47.50198627453421,1,pro,0
27,39.03010612604457,1,basic,0
47,36.39497819735874,0,basic,0
21,49.54368659174541,1,enterprise,0
15,20.43594113503632,0,basic,0
14,21.444771363259708,2,pro,0
1,73.40437637142914,0,basic,0
6,61.262283223214105,1,basic,1
36,47.2065440077932,0,basic,0
42,50.99112745871997,2,basic,0
13,54.89842720480008,1,pro,0
1,49.584674512548844,0,basic,0
12,95.12065077578976,3,basic,0
44,37.572151872128394,0,basic,0
3,60.81825008876237,1,basic,0
45,26.446934309305963,1,basic,0
49,61.27475798676258,0,basic,0
48,83.59534843172341,2,enterprise,0
7,47.966310778862834,0,pro,0
38,33.96868390080506,1,basic,0
14,17.282963134933553,0,basic,0
57,71.13634994174475,3,basic,0
17,35.58311265749842,0,basic,0
23,53.46937068876802,3,basic,0
45,62.9978036393101,0,pro,0
28,30.686554674699057,0,basic,0
45,50.56079100550436,1,pro,0
18,75.831978818929,0,enterprise,0
45,32.849560538461844,1,pro,0
1,43.68809974714852,2,pro,0
48,49.91177023098038,0,basic,0
26,,0,basic,0
13,40.93352245766171,3,pro,0
30,67.08782664521492,1,enterprise,0
26,89.22185333647636,1,basic,0
28,31.091791794242415,3,enterprise,0
25,50.756441283957926,0,basic,0
3,56.63143691965515,0,basic,0
7,43.89143484195211,0,pro,0
10,37.64584282693796,0,pro,0
5,45.43883901737746,0,basic,0
17,40.93416483439937,0,pro,0
57,33.267316527816305,0,basic,0
25,44.954997383622405,1,basic,0
8,,2,basic,1
13,5.02837203044475,2,basic,0
41,52.27745231551331,1,pro,0
22,45.79483164134781,0,basic,0
25,50.955500101607626,2,pro,0
17,10.38514342657811,1,enterprise,0
48,88.51334785206528,0,enterprise,0
7,49.84278605263157,0,basic,0
8,17.839717590068638,0,pro,0
52,70.84739576087924,1,basic,0
9,62.11638120517501,1,enterprise,0
36,38.99277734846878,1,basic,0
31,73.94420943915325,1,pro,0
59,60.63246305876251,1,basic,0
43,30.015810422603938,1,enterprise,0
36,36.65040315639108,0,pro,0
38,57.98645450573504,0,basic,0
37,82.15057064304135,1,basic,0
36,41.07961449354638,3,pro,0
22,77.46537539711207,1,enterprise,0
42,53.19928895294204,1,basic,0
48,35.58029711936331,0,pro,0
56,76.04229623041455,5,enterprise,0
28,32.10951000084585,2,pro,0
26,46.07842165059008,0,basic,0
49,8.059564362576694,1,pro,1
5,43.29722364207483,0,basic,0
28,65.92525686236,0,pro,0
10,25.018009523999073,1,basic,0
44,19.55888407161767,2,basic,0
4,80.62388362298722,2,basic,0
40,62.652845949062126,1,basic,0
57,35.22866355934761,0,enterprise,0
24,48.46301993337293,0,basic,0
4,87.94906073358734,1,enterprise,0
6,26.520107290780416,1,basic,0
40,69.28851715955429,1,pro,0
14,60.72779991115557,1,basic,0
49,57.1254121902569,2,pro,0
26,48.33254666269135,2,pro,0
53,65.44302431037696,1,pro,0
29,,1,basic,0
12,51.7961208344963,2,pro,0
13,77.05720525959751,1,basic,0
32,46.76752795660675,1,basic,0
16,53.05193915611575,2,basic,0
49,67.76510921343367,0,basic,0
20,17.363948781167103,2,enterprise,0
13,8.403894888355374,0,pro,0
33,77.60870046075604,0,basic,0
16,56.38349682863329,0,enterprise,0
6,59.89371140993338,1,pro,0
15,41.40106229893436,2,basic,0
25,51.36751221080634,4,pro,0
31,65.86840838481851,0,basic,0
41,48.394778215288504,5,basic,0
50,38.94884717688706,3,pro,0
50,32.26700107743099,3,basic,0
47,20.00053768345571,3,basic,0
31,1.51349894325363,0,enterprise,0
13,41.77428603929187,0,pro,0
57,40.82078577271788,2,basic,0
28,,2,enterprise,0
44,37.37519620592167,0,basic,0
26,27.13388899280123,0,basic,0
47,87.1944341561692,1,basic,0
46,35.19789698746925,2,basic,0
8,43.03744523929994,1,enterprise,0
22,69.4635868992957,1,basic,0
30,70.0019172580655,0,pro,0
36,70.25164582393454,0,pro,0
3,63.47485250882696,0,basic,0
44,31.567756917904898,0,basic,0
40,37.42141861216949,0,basic,0
29,,1,basic,0
20,62.93578783406209,1,basic,0
8,45.41569912982607,2,basic,0
52,72.14047277866865,2,pro,0
5,55.86268696630161,0,pro,0
8,57.55914956388109,0,pro,0
43,6.768535794961011,0,pro,0
5,54.21693152688799,2,pro,1
20,30.42496197612294,0,enterprise,0
24,68.82732599232963,1,pro,0
24,47.77098453503292,2,enterprise,0
10,65.7353500193187,1,basic,0
43,64.4432983990254,2,pro,0
33,40.16656995039848,3,pro,0
41,37.05936346053126,2,basic,1
26,72.5769178366207,0,basic,0
50,78.03925517788701,1,basic,0
2,35.4815715199323,0,basic,0
47,19.281055872178005,0,pro,0
15,68.65565661684263,1,enterprise,0
35,22.63089796402223,4,basic,0
10,50.51079019274655,2,pro,0
23,9.931319441414004,0,basic,0
11,73.05221568228714,0,basic,0
20,59.06702795000331,0,pro,0
59,43.50247734145085,1,pro,0
38,26.83461750850156,1,pro,0
35,0.0,1,basic,0
12,49.68808036921736,0,pro,0
46,64.88049918486608,2,basic,0
6,55.983419740713835,0,enterprise,0
23,25.240464289430253,0,pro,0
11,66.14089408510628,1,basic,0
11,58.298279939200754,0,pro,0
37,19.75599718972098,2,basic,0
20,17.337730686025765,0,pro,0
37,31.954319608666744,0,pro,0
42,75.98321986652202,1,basic,0
12,38.81787995808819,1,basic,0
25,86.6651767200461,0,pro,0
22,76.66693643974799,0,basic,0
1,17.974486554938508,1,pro,0
1,46.52066575691149,2,pro,0
33,118.17999973209405,1,enterprise,0
43,51.57964808445593,1,enterprise,0
31,66.00558734004002,1,pro,0
16,,1,enterprise,0
41,46.2456554733708,0,enterprise,0
35,36.989231396216546,1,basic,0
2,,2,basic,0
51,60.46859725312557,1,pro,0
53,63.81654296478504,2,enterprise,0
7,68.79581061454964,0,basic,0
28,29.609088252097298,0,basic,0
48,32.97453423559,1,basic,0
22,67.03396583899445,0,enterprise,0
29,54.85957934073497,2,enterprise,0
18,13.149592683025787,0,basic,0
48,32.196839239757566,1,pro,0
51,99.2079070470771,3,pro,0
36,,1,enterprise,0
16,45.952773886168615,0,pro,1
25,58.64249117498581,1,basic,0
18,61.061444082884265,0,pro,0
1,23.512276147497943,0,basic,1
53,37.33113786069562,2,enterprise,0
28,82.49178946896745,1,basic,0
28,31.781785091898687,1,basic,0
51,52.53858946482282,1,basic,0
3,80.24337311672502,0,basic,0
49,49.21326617733951,2,pro,0
8,49.78447611100535,0,pro,0
14,33.133281249558415,1,basic,0
45,35.93807278337602,0,basic,0
20,74.04725744729937,1,pro,0
20,62.98143144203537,0,basic,0
11,56.59743824437859,2,basic,0
18,41.38888457365256,3,basic,1
22,84.29276003307463,0,pro,0
18,86.86062129189774,2,pro,0
58,54.51166863416753,1,basic,0
58,34.434346005794424,0,pro,0
29,29.380251898301594,0,basic,0
29,96.91625934281467,1,pro,0
13,103.28651868046616,1,enterprise,0
53,38.16064319599482,0,basic,0
15,55.23863297188551,0,basic,0
47,10.615709921001574,1,pro,0
57,34.87203238301452,0,pro,1
47,89.77881232559226,0,enterprise,0
27,67.0080194630861,0,enterprise,0
46,68.03827736725536,3,basic,0
50,44.487139718338234,1,basic,0
19,30.277989644293328,1,enterprise,0
32,44.71691220639267,0,basic,0
49,73.76685473835556,0,basic,0
47,58.95911185056803,1,basic,0
29,64.23498766665685,1,basic,0
37,64.27711980589505,2,pro,0
11,36.161302189529955,1,enterprise,0
2,53.51750734965553,1,basic,0
15,32.67129893377542,1,pro,0
14,29.593346889505412,0,enterprise,0
32,60.82701082638984,2,pro,1
18,24.35419740945116,1,pro,1
29,81.21679264187942,1,basic,0
53,55.387833399488066,1,basic,0
59,23.711049348087943,4,basic,0
53,39.25076745420948,0,enterprise,0
37,28.92931192831567,0,basic,0
22,70.04659437760516,4,basic,1
37,62.42065492309757,0,basic,0
22,52.02006717631154,2,pro,0
4,84.49987276974488,0,basic,0
50,51.93096512711017,0,pro,0
4,45.99472142456442,3,pro,0
41,32.340338514554404,1,pro,0
18,26.68705285437358,0,pro,0
14,58.75275133924383,0,basic,0
27,67.43893128594199,0,pro,0
11,49.185798652251435,1,pro,0
55,56.80573134107342,1,basic,0
10,52.180076643826155,1,pro,0
4,85.4339227307498,0,basic,0
47,55.38244562192487,0,enterprise,0
43,74.42940696534663,0,basic,0
44,47.31755108712747,1,basic,0
37,33.721197938913214,0,enterprise,0
19,19.45155948620078,1,pro,1
15,28.78761547775281,1,enterprise,0
35,59.066250222643504,0,pro,0
55,30.37404094565315,2,basic,0
13,72.5582813449234,1,pro,0
23,42.54284454805441,1,pro,0
35,12.845376513082265,0,enterprise,0
50,53.7926264498501,1,pro,0
11,40.26343179929237,3,basic,0
17,88.03390102498328,0,enterprise,0
22,64.08372885424788,1,basic,0
34,29.820141696397563,1,enterprise,0
46,51.918975510154006,1,basic,0
46,21.387817988287622,0,basic,0
4,18.852961910654447,1,pro,0
51,48.50393660645463,0,basic,0
23,60.681806982437614,3,pro,1
22,39.993308151364204,0,basic,0
4,73.16970916222847,2,basic,0
13,13.319167338390145,0,basic,0
58,61.25210175931045,2,enterprise,0
39,54.97021212584217,2,basic,0
6,19.984282964450202,0,basic,0
38,58.71610160729054,1,basic,0
9,43.76910382964008,1,pro,0
3,73.87142097891302,0,pro,0
41,18.50851984560571,0,basic,0
36,63.51703440969879,1,basic,0
34,44.22137012274483,1,enterprise,0
56,80.73040944094174,2,pro,0
48,101.72887971168538,3,pro,0
15,42.3823220942496,1,enterprise,0
38,44.39429308275744,1,basic,0
38,48.00086042559289,0,basic,0
37,48.32801492003702,1,basic,0
55,70.17309458655362,2,enterprise,0
10,38.71391975441296,0,enterprise,0
23,34.630716339421824,1,pro,0
33,,2,pro,0
49,,1,pro,0
28,78.8811380479887,0,pro,0
53,38.928588560148285,3,basic,0
16,37.71179219991476,2,pro,0
3,61.54402451351115,1,basic,0
9,60.326423673653736,3,pro,0
18,29.350955398287955,0,pro,0
58,42.485398202130966,1,basic,0
15,22.14088588998517,0,basic,0
16,64.95217098852982,1,basic,0
54,32.88387429697496,0,pro,0
8,35.927278001332944,1,enterprise,1
36,41.20853352132609,1,enterprise,0
47,30.972709162530684,1,pro,0
8,50.37862180828746,2,enterprise,0
29,67.01169843517798,1,basic,0
23,55.03344385217666,0,pro,0
